id,content_url,base_language,actual_language,status,lat,lng,metadata
MFDtvW-04JsLkeCD1_LTc,https://en.japantravel.com/shiga/a-luxurious-shiga-escape-with-superb-views-and-cultural-charm/72176,EN,EN,PRIVATED,35.3292014,136.0563212,
RtKWJF2VshNEFBqHgvx8f,https://en.japantravel.com/article/how-to-handle-illness-or-injury-while-traveling-in-japan/72167,EN,EN,PRIVATED,35.6764225,139.650027,"{""guess_location"":true}"
o3VlAR1tD0LjUYNaVCjaG,https://en.japantravel.com/aomori/hachinohe-aomori-itinerary/72165,EN,EN,PRIVATED,40.5122055,141.4882743,
ilUwAxfDaSat7T5XNk-5a,https://en.japantravel.com/tokyo/a-festive-escape-at-the-tokyo-edition-hotels/72096,EN,EN,PRIVATED,35.6654076,139.7452933,
qwjbCrJ9Unn1rZzcoftqK,https://en.japantravel.com/nagasaki/hotel-lorelei-kyushu/72086,EN,EN,PRIVATED,33.0906998,129.8038791,
g5VmRZr-1EpTIpm64utIY,https://en.japantravel.com/fukushima/spa-resort-hawaiians-a-tropical-escape-with-a-japanese-soul-in-iwaki/72075,EN,EN,PRIVATED,36.9935302,140.8156638,
zp-rNlp1ZWP8nIq9wsHnm,https://en.japantravel.com/tokyo/discover-shiga-prefecture-events-at-cocoshiga-in-tokyo/72032,EN,EN,PRIVATED,35.6822379,139.7738191,
_5rIH1tLRpxBn-ZYSIGlR,https://en.japantravel.com/tokyo/a-taste-of-shiga-at-cocoshiga/71921,EN,EN,PRIVATED,35.6821469,139.7741516,
yCInci1KQ7Pwfd3ZMvN3m,https://en.japantravel.com/article/the-ultimate-guide-to-japanese-head-spas-in-japan/71943,EN,EN,PRIVATED,35.6764225,139.650027,"{""guess_location"":true}"
yD1PwkmMNMwgW0gLv23pI,https://en.japantravel.com/tokyo/yakiniku-inoue-ginza/71944,EN,EN,PRIVATED,35.6745574,139.7676789,
WgjpkKMbkiaXugCuyZz1d,https://en.japantravel.com/article/transit-guide-jr-kansai-area-pass/71928,EN,EN,PRIVATED,35.011564,135.7681489,"{""guess_location"":true}"
HtTQo3pyX7fLYIK4TjskZ,https://en.japantravel.com/akita/ski-among-snow-monsters-at-ani-ski-resort/71842,EN,EN,PRIVATED,39.9576319,140.4938764,
E9rULpY-CmwP8Ar6dQp4r,https://en.japantravel.com/article/ghibli-museum-how-to-get-tickets/71834,EN,EN,PRIVATED,35.6833484,139.5598366,"{""guess_location"":true}"
w7b6RFO9IbCgq8eMdhBHC,https://en.japantravel.com/chiba/explore-kujukuri-chiba-and-beyond/71828,EN,EN,PRIVATED,35.5348912,140.4396558,
ojmVtW3366MnGgVFFcZrC,https://en.japantravel.com/article/japan-pottery-tour-2026/71764,EN,EN,PRIVATED,36.4674082,140.0933317,"{""guess_location"":true}"
cGRjsxky9EsZBZDu2ru4B,https://en.japantravel.com/tokyo/gigo-chofu/71726,EN,EN,PRIVATED,35.6509849,139.5442311,
7PtLF5sv5WUyY_uQLJ8jC,https://en.japantravel.com/yamanashi/25-authentic-activities-in-minobu/71657,EN,EN,PRIVATED,35.379625,138.427598,
mqHx7bkZ3skWx8seeRcgQ,https://en.japantravel.com/aichi/aichi-awaits-seven-authentic-experiences-beyond-nagoya/71631,EN,EN,PRIVATED,35.0182505,137.2923893,
AlvPxhbDH-b9PfLPznpaI,https://en.japantravel.com/article/suica-2026-and-beyond/71597,EN,EN,PRIVATED,35.6764225,139.650027,"{""guess_location"":true}"
8RvcJBJNrnxJOtr5SY2lH,https://en.japantravel.com/shizuoka/mt-fuji-hike-2025-new-safety-rules-registration-guide/71581,EN,EN,PRIVATED,35.3010269,138.7091042,
hNyF2BQ5mm-GCcoxEI-EM,https://en.japantravel.com/article/i-m-donut-japan-s-fresh-donut-sensation/71512,EN,EN,PRIVATED,35.6764225,139.650027,"{""guess_location"":true}"
eU0PZ5FRfk7aUb1ZYOvoK,https://en.japantravel.com/yamanashi/inden-ya-an-over-400-year-old-crafts-business/71423,EN,EN,PRIVATED,35.6605786,138.5747255,
tFfs4D7l4VTwWN5Ho0j97,https://en.japantravel.com/miyazaki/takaharu-where-legends-culture-and-nature-coexist/71403,EN,EN,PRIVATED,31.9283593,131.0078725,
xdxYawmftfuJwI9FWkmwF,https://en.japantravel.com/article/transit-guide-jbl-pass/71392,EN,EN,PRIVATED,35.011564,135.7681489,"{""guess_location"":true}"
1ioYwXwedwQ9BwVSmcfY5,https://en.japantravel.com/wakayama/cherry-blossoms-and-tuna-gourmet-in-nachikatsuura/71388,EN,EN,PRIVATED,33.6335728,135.9430975,
gyZ2UqxNcGzFBBhBujmtk,https://en.japantravel.com/ehime/create-your-own-adventure-in-uchiko-ehime-prefecture/71353,EN,EN,PRIVATED,33.5491664,132.6462532,
OrEULw9HhQB6G8vWGW2PZ,https://en.japantravel.com/gifu/watanabe-sake-brewery/71291,EN,EN,PRIVATED,36.2353128,137.1863258,
FwwCOhVKIe750gYxX7TFl,https://en.japantravel.com/gifu/winter-views-of-hida-furukawa/71261,EN,EN,PRIVATED,36.2380854,137.1848385,
6DCdTKlZ-N-cDQKmXahDl,https://en.japantravel.com/article/best-places-to-see-cherry-blossoms-in-japan/56830,EN,EN,PRIVATED,35.6764225,139.650027,"{""guess_location"":true}"
leFeYPt3Eq4dZpxI1t4Ga,https://en.japantravel.com/tokyo/dragon-ball-store-tokyo/72151,EN,EN,PRIVATED,35.6822889,139.7684903,
yJ7mSXAi_21L3eXke3sZW,https://en.japantravel.com/kagoshima/nansatsu-kagoshima-ryokan-temples/72126,EN,EN,PRIVATED,31.5968539,130.5571392,
zh-qHzWfMbOd4zUCYzB_c,https://en.japantravel.com/hokkaido/discover-hakodate-a-vibrant-port-city-in-hokkaido/72051,EN,EN,PRIVATED,41.7686961,140.7290599,
H2ICjRG35pROORB2Exim2,https://en.japantravel.com/miyazaki/photogenic-miyazaki-relaxation-and-discovery/72022,EN,EN,PRIVATED,31.959105311775,131.46911023345,
Dk74ZMwsYNUocbGhC9WcM,https://en.japantravel.com/hokkaido/wintertime-magic-in-otaru-hokkaido/72017,EN,EN,PRIVATED,43.1902372,140.994172,
EvZ287EMAlePxnZTQ0cvQ,https://en.japantravel.com/hyogo/explore-ako-tatsuno-and-himeji-with-ease-from-kamenoi-hotel-ako/71994,EN,EN,PRIVATED,34.7337327,134.4156436,
o5hdvY_x_sl4jcOQ1ezcK,https://en.japantravel.com/hokkaido/hotel-nord-otaru-your-front-row-seat-to-otaru-s-canal-district/71979,EN,EN,PRIVATED,43.1993711,141.0010768,
pmtQ0JGnc6Ged-TZfC9O-,https://en.japantravel.com/tokyo/brisk-stand-suidobashi/71881,EN,EN,PRIVATED,35.7011624,139.7556846,
RNbBgRKE-9bUxqv300-7S,https://en.japantravel.com/akita/winter-adventure-in-akita-japan/71830,EN,EN,PRIVATED,40.1376293,140.334341,
dqgMt_xYZsZLFvYV9idoF,https://en.japantravel.com/chiba/one-full-day-in-kamogawa-from-kamenoi-hotel-kamogawa/71804,EN,EN,PRIVATED,35.1157645,140.117402,
0SnxMfgS1FKO8HeKUtXfp,https://en.japantravel.com/niigata/marie-s-farm/71743,EN,EN,PRIVATED,37.1924996,138.9562797,
KnN_PUvWRYSVAEbxBDZVq,https://en.japantravel.com/nagano/azumino-japan-s-peaceful-highland-getaway/71745,EN,EN,PRIVATED,36.3155474,137.8075992,
aAIvUZkC7o4hd9CPzpYin,https://en.japantravel.com/article/transit-guide-tokyo-subway-ticket/71676,EN,EN,PRIVATED,35.6764225,139.650027,"{""guess_location"":true}"
Iy-Ff7A_bmPzhPd4-fRy4,https://en.japantravel.com/tokyo/an-enriching-getaway-in-ome-city/71638,EN,EN,PRIVATED,35.7902971,139.2583877,
9kbBuxugG2GnyVs5yY-nm,https://en.japantravel.com/okayama/saidouji-temple/71620,EN,EN,PRIVATED,34.8915452,133.5337326,
gZqeZUcozwIkDT_0Z0wiK,https://en.japantravel.com/article/what-is-a-manga-cafe/71519,EN,EN,PRIVATED,35.18145060000001,136.9065571,"{""guess_location"":true}"
JeRmZLT97NUJET9LSUIVc,https://en.japantravel.com/osaka/70-nations-one-amazing-meal/71421,EN,EN,PRIVATED,34.6537143,135.3755215,
zRQ4l5byYfDg5FKAgl_UL,https://en.japantravel.com/article/vegan-and-vegetarian-guide-in-japan/71464,EN,EN,PRIVATED,35.6764225,139.650027,"{""guess_location"":true}"
UDTAOfSwTABrGZPdN7jlK,https://en.japantravel.com/article/only-in-japan-vending-machines-that-go-way-beyond-drinks/71451,EN,EN,PRIVATED,35.6764225,139.650027,"{""guess_location"":true}"
cJbyWgx1T0P-ZvTCLqEri,https://en.japantravel.com/article/skeleton-flowers-in-japan/71422,EN,EN,PRIVATED,36.1543941,137.9218204,"{""guess_location"":true}"
qnb_4S8HHYHjW-2lscxjy,https://en.japantravel.com/article/cherry-blossoms-onsen-and-tochigi-cuisine-in-oku-nikko/71404,EN,EN,PRIVATED,36.7198987,139.6982361,"{""guess_location"":true}"
9GxR1kYPsTOG2z2TXou0p,https://en.japantravel.com/gifu/bokka-no-sato/71374,EN,EN,PRIVATED,35.9844364,136.9220606,
xJlmhtBOyz3qdc_jC8W8_,https://en.japantravel.com/ehime/garyu-sanso-an-architectural-masterpiece-in-harmony-with-nature/71342,EN,EN,PRIVATED,33.5063146,132.5500793,
6z8EHZ5Ea3MUQTcI2aS34,https://en.japantravel.com/aichi/mentai-park-tokoname/71338,EN,EN,PRIVATED,34.8902227,136.8260783,
OQjr07TKt7LqScE0yrBNL,https://en.japantravel.com/gifu/railway-cycling-a-thrilling-outdoor-adventure/71274,EN,EN,PRIVATED,36.2380854,137.1848385,
LqjQ3KBq0Geu35xpSutM_,https://en.japantravel.com/article/lookout-points-in-hida-and-takayama/71263,EN,EN,PRIVATED,36.2577967,136.9061975,"{""guess_location"":true}"
87feLEysafZ2X7Uc2Svzk,https://en.japantravel.com/gifu/hida-mori-no-megumi/71283,EN,EN,PRIVATED,36.2346403,137.1858624,
